query_post_id,query_title,tstamp,title,original_url,status,mime,digest,link_to_archive,link_to_original_file,collection
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120418130005,Claude Lecerf nous a quittés - 15 avril 2012 | PCF.fr,http://oise.pcf.fr/22666,,text/html,9d4970369004575cd5cb6498965048ea,https://arquivo.pt/wayback/20120418130005/http://oise.pcf.fr/22666,https://arquivo.pt/noFrame/replay/20120418130005id_/http://oise.pcf.fr/22666,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120418122110,"Resisting the present, Mexico 2000-2012 | PCF.fr",http://projet.pcf.fr/22387,,text/html,00a96d2868dc6f697c2f2d8d743de0e5,https://arquivo.pt/wayback/20120418122110/http://projet.pcf.fr/22387,https://arquivo.pt/noFrame/replay/20120418122110id_/http://projet.pcf.fr/22387,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120418104725,"En 2012, on va leur faire un dessin | PCF.fr",http://2012.pcf.fr/dessin,,text/html,b9b055f73255ed2efb0cb65bee4ddffc,https://arquivo.pt/wayback/20120418104725/http://2012.pcf.fr/dessin,https://arquivo.pt/noFrame/replay/20120418104725id_/http://2012.pcf.fr/dessin,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120426210032,Note de conjoncture 22 - 9 mars 2012 | PCF.fr,http://lem.pcf.fr/21598,,text/html,4c3a8bbe87edb15345795d40a861a99a,https://arquivo.pt/wayback/20120426210032/http://lem.pcf.fr/21598,https://arquivo.pt/noFrame/replay/20120426210032id_/http://lem.pcf.fr/21598,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120512092545,Rapport de Pierre Laurent au Conseil national du 25 avril 2012 | PCF.fr,http://www.boucau.pcf.fr/23102,,text/html,9ce8e820d0710b0fae99686ada01c886,https://arquivo.pt/wayback/20120512092545/http://www.boucau.pcf.fr/23102,https://arquivo.pt/noFrame/replay/20120512092545id_/http://www.boucau.pcf.fr/23102,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120427051310,Budget primitif 2012. Intervention de Jean-Marc Charrier | PCF.fr,http://13.pcf.fr/21566,,text/html,7e96f589722c44811252b293fd44f328,https://arquivo.pt/wayback/20120427051310/http://13.pcf.fr/21566,https://arquivo.pt/noFrame/replay/20120427051310id_/http://13.pcf.fr/21566,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120426205533,Compte-rendu du Conseil Départemental du 23 avril 2012 | PCF.fr,http://sarthe.pcf.fr/23151,,text/html,f4b55023d332872cda2b3271976fdaf1,https://arquivo.pt/wayback/20120426205533/http://sarthe.pcf.fr/23151,https://arquivo.pt/noFrame/replay/20120426205533id_/http://sarthe.pcf.fr/23151,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120426204604,2012 > L'humain d'abord > Les propositions du Front de gauche santé | PCF.fr,http://sante.pcf.fr/22690,,text/html,0ea4a62ea477d6d053dd3679756b077f,https://arquivo.pt/wayback/20120426204604/http://sante.pcf.fr/22690,https://arquivo.pt/noFrame/replay/20120426204604id_/http://sante.pcf.fr/22690,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120418111238,Les Allobroges de la Drôme N° 180 - 12 avril 2012 | PCF.fr,http://drome.pcf.fr/22533,,text/html,06719beafa5344c37b43208b078af0b6,https://arquivo.pt/wayback/20120418111238/http://drome.pcf.fr/22533,https://arquivo.pt/noFrame/replay/20120418111238id_/http://drome.pcf.fr/22533,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120823142549,"Agenda public de la chef du Parti Québécois, Pauline Marois (23 août 2012) | Parti Québécois",http://pq.org/actualite/communiques/agenda_public_de_la_chef_du_parti_quebecois_pauline_marois_23_aout_2012,,text/html,ed2d574f232aacc55e66e55483f2e958,https://arquivo.pt/wayback/20120823142549/http://pq.org/actualite/communiques/agenda_public_de_la_chef_du_parti_quebecois_pauline_marois_23_aout_2012,https://arquivo.pt/noFrame/replay/20120823142549id_/http://pq.org/actualite/communiques/agenda_public_de_la_chef_du_parti_quebecois_pauline_marois_23_aout_2012,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20131106235359,Guimarães 2012 CEC,http://www.guimaraes2012.pt/,,text/html,8a42454af85eac81764c2ba581de67e2,https://arquivo.pt/wayback/20131106235359/http://www.guimaraes2012.pt/,https://arquivo.pt/noFrame/replay/20131106235359id_/http://www.guimaraes2012.pt/,AWP15
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120512072304,Les Allobroges de la Drôme N° 178 - 29 mars 2012 | PCF.fr,http://drome.pcf.fr/21856,,text/html,6543cdc2d91d7da7fef936b372ea3248,https://arquivo.pt/wayback/20120512072304/http://drome.pcf.fr/21856,https://arquivo.pt/noFrame/replay/20120512072304id_/http://drome.pcf.fr/21856,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120418121500,Intervention de Jean-Jacques PARIS TAUX DE FISCALITE POUR 2012 | PCF.fr,http://gironde.pcf.fr/21615,,text/html,bbf74413aff15826a731f76f37210da6,https://arquivo.pt/wayback/20120418121500/http://gironde.pcf.fr/21615,https://arquivo.pt/noFrame/replay/20120418121500id_/http://gironde.pcf.fr/21615,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20110702205939,Moved Permanently,http://feedproxy.google.com/~r/educare/IwFP/~3/IOnkcYcq4yQ/Atualidade.Noticia.aspx,,text/html,2bd90dee4c679b26f8ddc10a91346f2e,https://arquivo.pt/wayback/20110702205939/http://feedproxy.google.com/~r/educare/IwFP/~3/IOnkcYcq4yQ/Atualidade.Noticia.aspx,https://arquivo.pt/noFrame/replay/20110702205939id_/http://feedproxy.google.com/~r/educare/IwFP/~3/IOnkcYcq4yQ/Atualidade.Noticia.aspx,AWP11
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120426221043,"Résultats 1er tour des présidentielles 2012 (France, Région, Département) | PCF.fr",http://44.pcf.fr/23046,,text/html,a27c3539a88d22a8e4aa1e0900b2bdb0,https://arquivo.pt/wayback/20120426221043/http://44.pcf.fr/23046,https://arquivo.pt/noFrame/replay/20120426221043id_/http://44.pcf.fr/23046,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120512094620,Jeudi 19 Avril 2012- Meeting du Front de Gauche - Porte de Versailles - | PCF.fr,http://78.pcf.fr/22725,,text/html,42a428515fb88ecfe0f3d8633925b373,https://arquivo.pt/wayback/20120512094620/http://78.pcf.fr/22725,https://arquivo.pt/noFrame/replay/20120512094620id_/http://78.pcf.fr/22725,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120418123022,"Marche du Front de Gauche à Orléans, le 14 avril 2012 | PCF.fr",http://loiret.pcf.fr/22612,,text/html,bdd887aa3f34fbaa5c59d6a2b055c962,https://arquivo.pt/wayback/20120418123022/http://loiret.pcf.fr/22612,https://arquivo.pt/noFrame/replay/20120418123022id_/http://loiret.pcf.fr/22612,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120418161738,François Scellier a des trous de mémoire ! St Gratien le 27 mars 2012 | PCF.fr,http://95.pcf.fr/21594,,text/html,211275291db8522a282485dece0c0878,https://arquivo.pt/wayback/20120418161738/http://95.pcf.fr/21594,https://arquivo.pt/noFrame/replay/20120418161738id_/http://95.pcf.fr/21594,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120512070253,Cinquième Assemblée Citoyenne du Front de Gauche à Avignon le 27 Mars 2012. | PCF.fr,http://vaucluse.pcf.fr/21963,,text/html,8b3f904d5cb2e715f5bbf268aa2f8eca,https://arquivo.pt/wayback/20120512070253/http://vaucluse.pcf.fr/21963,https://arquivo.pt/noFrame/replay/20120512070253id_/http://vaucluse.pcf.fr/21963,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120426230030,Succès de l'assemblée citoyenne du Front de Gauche à Valréas le 8 mars 2012 | PCF.fr,http://vaucluse.pcf.fr/20965,,text/html,417bae72d4e435f25243a25e824528ea,https://arquivo.pt/wayback/20120426230030/http://vaucluse.pcf.fr/20965,https://arquivo.pt/noFrame/replay/20120426230030id_/http://vaucluse.pcf.fr/20965,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120427045032,PCF 13 – Réunion de l’exécutif du 7 mars 2012. Discussion sur le thème : « Monde intellectuel – mond,http://13.pcf.fr/21809,,text/html,0df88930857a49c3689a3824fb4f1bd2,https://arquivo.pt/wayback/20120427045032/http://13.pcf.fr/21809,https://arquivo.pt/noFrame/replay/20120427045032id_/http://13.pcf.fr/21809,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120512064810,25/03/2012 : Le Mali doit retrouver au plus vite un ordre constitutionnel et un Etat de droit | PCF.,http://collectif-afrique.pcf.fr/21516,,text/html,27bbe5aab6b39f5ab1b2b86c212b22e9,https://arquivo.pt/wayback/20120512064810/http://collectif-afrique.pcf.fr/21516,https://arquivo.pt/noFrame/replay/20120512064810id_/http://collectif-afrique.pcf.fr/21516,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20110122181551,London 2012,http://www.london2012.com/,,text/html,8a585fd364a26287773f7fdee46a47b3,https://arquivo.pt/wayback/20110122181551/http://www.london2012.com/,https://arquivo.pt/noFrame/replay/20110122181551id_/http://www.london2012.com/,AWP9
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20111202054100,"London 2012 - Tickets, Sports, Schedule, Venues | London2012.com",http://www.london2012.com/,,text/html,381c7d528130339769d4b983d3709e06,https://arquivo.pt/wayback/20111202054100/http://www.london2012.com/,https://arquivo.pt/noFrame/replay/20111202054100id_/http://www.london2012.com/,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120512065520,Résultat premier tour présidentielle 2012 à Fontenay-aux-roses | PCF.fr,http://fontenayauxroses.pcf.fr/23117,,text/html,ea16785a0cb61cd4f8cfaa691ea47715,https://arquivo.pt/wayback/20120512065520/http://fontenayauxroses.pcf.fr/23117,https://arquivo.pt/noFrame/replay/20120512065520id_/http://fontenayauxroses.pcf.fr/23117,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120426203345,2012.pcf.fr | PCF.fr,http://2012.pcf.fr/,,text/html,3829e06c45656e8bf1ab022fd2a3f108,https://arquivo.pt/wayback/20120426203345/http://2012.pcf.fr/,https://arquivo.pt/noFrame/replay/20120426203345id_/http://2012.pcf.fr/,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120122124040,Guimarães 2012 CEC,http://www.guimaraes2012.pt/,,text/html,fe81a30b61d4b078b9ed417d946b7cce,https://arquivo.pt/wayback/20120122124040/http://www.guimaraes2012.pt/,https://arquivo.pt/noFrame/replay/20120122124040id_/http://www.guimaraes2012.pt/,AWP12
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120418111233,2012 > L'humain d'abord > Les propositions du Front de gauche santé | PCF.fr,http://sante.boucau.pcf.fr/22690,,text/html,577dc3f69cfbac8788b68d1823373203,https://arquivo.pt/wayback/20120418111233/http://sante.boucau.pcf.fr/22690,https://arquivo.pt/noFrame/replay/20120418111233id_/http://sante.boucau.pcf.fr/22690,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120512075819,Les Allobroges de la Drôme N° 179 - 5 avril 2012 | PCF.fr,http://drome.boucau.pcf.fr/22242,,text/html,194b9a9aeaed420bded28907486d0029,https://arquivo.pt/wayback/20120512075819/http://drome.boucau.pcf.fr/22242,https://arquivo.pt/noFrame/replay/20120512075819id_/http://drome.boucau.pcf.fr/22242,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120426211459,Rapport au Conseil national du 25 avril 2012 | PCF.fr,http://www.gironde2.pcf.fr/23102,,text/html,451a4f47372b803f6f7ebb039e04acd3,https://arquivo.pt/wayback/20120426211459/http://www.gironde2.pcf.fr/23102,https://arquivo.pt/noFrame/replay/20120426211459id_/http://www.gironde2.pcf.fr/23102,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120418124724,Les Allobroges de la Drôme N° 180 - 12 avril 2012 | PCF.fr,http://drome.boucau.pcf.fr/22533,,text/html,97c606871da021fc2c7ce144edfa86bb,https://arquivo.pt/wayback/20120418124724/http://drome.boucau.pcf.fr/22533,https://arquivo.pt/noFrame/replay/20120418124724id_/http://drome.boucau.pcf.fr/22533,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120426160347,"Eva Joly, le vrai changement",http://evajoly2012.fr/,,text/html,5bf635a009bece25083cfe9f68f295bf,https://arquivo.pt/wayback/20120426160347/http://evajoly2012.fr/,https://arquivo.pt/noFrame/replay/20120426160347id_/http://evajoly2012.fr/,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120512172710,PLACE AU PEUPLE ! 2012,http://www.placeaupeuple2012.fr/,,text/html,c35ded9c5091446f05ac57fa7bf415b0,https://arquivo.pt/wayback/20120512172710/http://www.placeaupeuple2012.fr/,https://arquivo.pt/noFrame/replay/20120512172710id_/http://www.placeaupeuple2012.fr/,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20110519232723,PES 2012 - Desporto - PLAYSTATION 3 - E-zine MyGames,http://ez.mygames.pt/ps3/desporto/pes-2012/,,text/html,bf2c30b11aba3c06c277a5ead2992555,https://arquivo.pt/wayback/20110519232723/http://ez.mygames.pt/ps3/desporto/pes-2012/,https://arquivo.pt/noFrame/replay/20110519232723id_/http://ez.mygames.pt/ps3/desporto/pes-2012/,AWP10
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20110120225047,Moved Permanently,http://feeds.jn.pt/~r/JN-ULTIMAS/~3/SD3Ai7PWzYY/story01.htm,,text/html,cfa8dc7fc24ba5ab7c6b22fd9e93ba63,https://arquivo.pt/wayback/20110120225047/http://feeds.jn.pt/~r/JN-ULTIMAS/~3/SD3Ai7PWzYY/story01.htm,https://arquivo.pt/noFrame/replay/20110120225047id_/http://feeds.jn.pt/~r/JN-ULTIMAS/~3/SD3Ai7PWzYY/story01.htm,AWP9
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120123052635," Folia no Rio, São Paulo e Salvador - Carnaval 2012 – MSN Entretenimento",http://entretenimento.br.msn.com/carnaval/2012/default.aspx,,text/html,3f0b1702491838f5d5ffdd170dc10d65,https://arquivo.pt/wayback/20120123052635/http://entretenimento.br.msn.com/carnaval/2012/default.aspx,https://arquivo.pt/noFrame/replay/20120123052635id_/http://entretenimento.br.msn.com/carnaval/2012/default.aspx,AWP12
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20110523030541,Referee Tip: Mudanças nas leis do jogo 2011/2012,http://refereetip.blogspot.com/2011/05/mudancas-nas-leis-do-jogo-20112012.html,,text/html,28bd6528a542f1a521e1fa3d8c172b8b,https://arquivo.pt/wayback/20110523030541/http://refereetip.blogspot.com/2011/05/mudancas-nas-leis-do-jogo-20112012.html,https://arquivo.pt/noFrame/replay/20110523030541id_/http://refereetip.blogspot.com/2011/05/mudancas-nas-leis-do-jogo-20112012.html,AWP10
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20110612151604,abola.pt,http://www.abola.pt/nnh/ver.aspx?id=268711&rss=1,,text/html,41cd8fb662f0f9e9499585e126ea1ed7,https://arquivo.pt/wayback/20110612151604/http://www.abola.pt/nnh/ver.aspx?id=268711&rss=1,https://arquivo.pt/noFrame/replay/20110612151604id_/http://www.abola.pt/nnh/ver.aspx?id=268711&rss=1,FAWP520110612
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20111202095642,Temp Jobs Expected to Be on the Upswing in 2012 | Monster,http://career-advice.monster.com/job-search/company-industry-research/temporary-jobs-outlook-2012/article.aspx,,text/html,54ee38072bc35c1b1d26ca61d6e7dbb5,https://arquivo.pt/wayback/20111202095642/http://career-advice.monster.com/job-search/company-industry-research/temporary-jobs-outlook-2012/article.aspx,https://arquivo.pt/noFrame/replay/20111202095642id_/http://career-advice.monster.com/job-search/company-industry-research/temporary-jobs-outlook-2012/article.aspx,InternetMemory
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20110411151311,Portugal é o único país da Europa em recessão no próximo ano - TSF,http://www.tsf.pt/PaginaInicial/Economia/Interior.aspx?content_id=1827928,,text/html,1f96223d7db75f2239e73908067c14ed,https://arquivo.pt/wayback/20110411151311/http://www.tsf.pt/PaginaInicial/Economia/Interior.aspx?content_id=1827928,https://arquivo.pt/noFrame/replay/20110411151311id_/http://www.tsf.pt/PaginaInicial/Economia/Interior.aspx?content_id=1827928,FAWP520110411
blog_4c4fc7d9010116nn,2012年寒假合刊编辑部的故事之七,20120502161714,Le blog des Jeunes communistes avec le Front de Gauche,http://www.jeunescommunistes2012.fr/,,text/html,4f65043d456ed6dce34fb9479ee248bd,https://arquivo.pt/wayback/20120502161714/http://www.jeunescommunistes2012.fr/,https://arquivo.pt/noFrame/replay/20120502161714id_/http://www.jeunescommunistes2012.fr/,InternetMemory
